Category URL,Category Title,Product Count,Product URL,Product Title
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-reservoir-degas-cap-for-2011-2015-gm-duramax-66l.html,Coolant Reservoir (Degas) Cap for 2011-2015 GM Duramax 6.6L
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-fuel-injector-high-pressure-line-for-2001-2004-gm-duramax-66l-8288.html,Fuel Injector High Pressure Line For 2001-2004 GM Duramax 6.6L
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-heads-up-kit-w-arp-heads-for-2001-2004-duramax-lb7.html,Heads Up Kit w/ ARP Heads for 2001-2004 Duramax LB7
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-heads-up-kit-w-arp-heads-for-20045-2005-duramax-lly.html,Heads Up Kit w/ ARP Heads for 2004.5-2005 Duramax LLY
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-heads-up-kit-w-arp-heads-for-2006-duramax-lbz.html,Heads Up Kit w/ ARP Heads for 2006 Duramax LBZ
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-heads-up-kit-w-arp-heads-for-20075-2010-duramax-lmm.html,Heads Up Kit w/ ARP Heads for 2007.5-2010 Duramax LMM
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-heads-up-kit-w-arp-heads-for-2011-2015-duramax-lml.html,Heads Up Kit w/ ARP Heads for 2011-2015 Duramax LML
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-injector-fuel-return-line-gasket-kit-for-2001-2004-gm-duramax-66l.html,Injector Fuel Return Line Gasket Kit For 2001-2004 GM Duramax 6.6L
https://sinisterdiesel.com/954540_dodge_cummins,Dodge Cummins Diesel Performance Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-for-2013-2018-dodge-cummins-67l.html,Coolant Filtration System for 2013-2018 Dodge Cummins 6.7L
https://sinisterdiesel.com/954540_dodge_cummins,Dodge Cummins Diesel Performance Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-for-2013-2018-dodge-cummins-67l-gray.html,Coolant Filtration System for 2013-2018 Dodge Cummins 6.7L
https://sinisterdiesel.com/954540_dodge_cummins,Dodge Cummins Diesel Performance Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-for-2019-2020-dodge-cummins-67l.html,Coolant Filtration System for 2019-2020 Dodge Cummins 6.7L
https://sinisterdiesel.com/954540_dodge_cummins,Dodge Cummins Diesel Performance Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-filtration-system-for-2019-2024-ram-25003500-cummins-67l-gray.html,Coolant Filtration System for 2019-2020 Dodge Cummins 6.7L
